v8-version,10,2,154,13,-node.9,0
v8-platform,macos,macos
shared-library,/Users/farid/.nvm/versions/node/v18.7.0/bin/node,0x1049e4000,0x105cceb20,77463552
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/CoreServices,0x1aa230fc0,0x1aa230fc0,404340736
shared-library,/usr/lib/libDiagnosticMessagesClient.dylib,0x19f7dfe80,0x19f7e0ad8,404340736
shared-library,/usr/lib/libenergytrace.dylib,0x19d1996a4,0x19d199d28,404340736
shared-library,/usr/lib/libbsm.0.dylib,0x1a321d950,0x1a322bd58,404340736
shared-library,/usr/lib/libz.1.dylib,0x1a3acb770,0x1a3ad6c10,404340736
shared-library,/usr/lib/system/libkxld.dylib,0x1a3b1e76c,0x1a3b36a74,404340736
shared-library,/System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork,0x19cdc09bc,0x19d032ee8,404340736
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/FSEvents.framework/Versions/A/FSEvents,0x1a02c9de4,0x1a02d3de0,404340736
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/CarbonCore.framework/Versions/A/CarbonCore,0x19b3ac038,0x19b49bdd0,404340736
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Metadata,0x19f823e6c,0x19f8a41b8,404340736
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x1a382ec58,0x1a3858e08,404340736
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x1a3d4e8c4,0x1a3daffa0,404340736
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x19e9520c0,0x19e9b52d0,404340736
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x198aa26d8,0x198c72860,404340736
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x1a43c5a5c,0x1a440cab0,404340736
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x1a02d82cc,0x1a02f4ee8,404340736
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x19ad4414c,0x19b03fea0,404340736
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x1991be74c,0x1992386e0,404340736
shared-library,/usr/lib/libapple_nghttp2.dylib,0x1a3ded3e4,0x1a3dfc760,404340736
shared-library,/usr/lib/libcompression.dylib,0x1a3e1f700,0x1a3e73b40,404340736
shared-library,/usr/lib/libnetwork.dylib,0x19cdbefc0,0x19cdbefc0,404340736
shared-library,/usr/lib/libsqlite3.dylib,0x19e5d7930,0x19e789610,404340736
shared-library,/System/Library/Frameworks/Foundation.framework/Versions/C/Foundation,0x1994f5210,0x199c01ec4,404340736
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x19e9d8768,0x19f56cdec,404340736
shared-library,/usr/lib/libCoreEntitlements.dylib,0x21f7454e8,0x21f74b210,404340736
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x20c64efe4,0x20c66cca0,404340736
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x19e5bd314,0x19e5cf460,404340736
shared-library,/usr/lib/libMobileGestalt.dylib,0x19d19c240,0x19d1e539c,404340736
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x1a380a640,0x1a3815be4,404340736
shared-library,/usr/lib/libcoretls.dylib,0x1a320639c,0x1a3218468,404340736
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x1a4434e04,0x1a4435c00,404340736
shared-library,/usr/lib/libpam.2.dylib,0x1a3e19ef8,0x1a3e1cff0,404340736
shared-library,/usr/lib/libxar.1.dylib,0x1a449b57c,0x1a44a7778,404340736
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x1a03088dc,0x1a033bb00,404340736
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x19f8bc400,0x19f8c2d80,404340736
shared-library,/usr/lib/libarchive.2.dylib,0x1a3cc6d8c,0x1a3d38480,404340736
shared-library,/usr/lib/libxml2.2.dylib,0x1a03523a4,0x1a041a94c,404340736
shared-library,/usr/lib/liblangid.dylib,0x1a272d1e4,0x1a272dd20,404340736
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x1a819b524,0x1a82c1ca0,404340736
shared-library,/usr/lib/swift/libswiftCore.dylib,0x1a6275660,0x1a66cce88,404340736
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x1b9a337cc,0x1b9a38cc8,404340736
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x1b7936fac,0x1b793b0d8,404340736
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x1ab74dce4,0x1ab75e8d0,404340736
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x1b9a53d44,0x1b9a53fb0,404340736
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x1adb54370,0x1adb55f30,404340736
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x1b9a47a1c,0x1b9a509b8,404340736
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x2205bff7c,0x220608080,404340736
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x220711dc0,0x2207a9b40,404340736
shared-library,/usr/lib/swift/libswiftos.dylib,0x1adb58a24,0x1adb6c8f0,404340736
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x1a27289c4,0x1a272b4e0,404340736
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x1a2efa9f4,0x1a2f05200,404340736
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x1a17d8c64,0x1a17e7448,404340736
shared-library,/usr/lib/libpcap.A.dylib,0x1a3b8cc60,0x1a3bad7f0,404340736
shared-library,/usr/lib/libdns_services.dylib,0x19e9c5818,0x19e9cc0f8,404340736
shared-library,/usr/lib/liblzma.5.dylib,0x1a441b670,0x1a442d770,404340736
shared-library,/usr/lib/libbz2.1.0.dylib,0x1a381acec,0x1a3825fa0,404340736
shared-library,/usr/lib/libiconv.2.dylib,0x1a3bc25c0,0x1a3bd7970,404340736
shared-library,/usr/lib/libcharset.1.dylib,0x1a3b15948,0x1a3b15e38,404340736
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x22065d5fc,0x2206f3e30,404340736
shared-library,/usr/lib/libheimdal-asn1.dylib,0x1a48659dc,0x1a486eb40,404340736
shared-library,/usr/lib/libCheckFix.dylib,0x1a31f8828,0x1a3202d4c,404340736
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x19d218bf4,0x19d22f9b8,404340736
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x1a272f388,0x1a28004c8,404340736
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x19f7e2940,0x19f815758,404340736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x1aa4dd000,0x1aa4dd000,404340736
shared-library,/usr/lib/libmecab.dylib,0x1a322efa4,0x1a327dcd0,404340736
shared-library,/usr/lib/libCRFSuite.dylib,0x199248588,0x199275bb8,404340736
shared-library,/usr/lib/libgermantok.dylib,0x1a328c2a0,0x1a328dd40,404340736
shared-library,/usr/lib/libThaiTokenizer.dylib,0x1a3dc5d08,0x1a3dc6d50,404340736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x19f8c5660,0x19fbe3068,404340736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x1aa208000,0x1aa208000,404340736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x1a44e1038,0x1a4557110,404340736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x1a2dfb600,0x1a2ee1034,404340736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x198e54390,0x199108b88,404340736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x1a3ef099c,0x1a43bbbb0,404340736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x1a328f0ec,0x1a32a0c40,404340736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x1a3e052f8,0x1a3e16964,404340736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x1a3eebf7c,0x1a3eef190,404340736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x1a28283d0,0x1a2dc9ed0,404340736
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparse.dylib,0x199156c38,0x1991b7c70,404340736
shared-library,/System/Library/PrivateFrameworks/MIL.framework/Versions/A/MIL,0x20b9bf0dc,0x20bc247f0,404340736
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/Frameworks/CFOpenDirectory.framework/Versions/A/CFOpenDirectory,0x1a02abaf0,0x1a02c1450,404340736
shared-library,/System/Library/Frameworks/OpenDirectory.framework/Versions/A/OpenDirectory,0x1a029c4d4,0x1a02a32b0,404340736
shared-library,/System/Library/PrivateFrameworks/APFS.framework/Versions/A/APFS,0x1a4436e80,0x1a448259c,404340736
shared-library,/System/Library/Frameworks/SecurityFoundation.framework/Versions/A/SecurityFoundation,0x1a3132158,0x1a31771d8,404340736
shared-library,/usr/lib/libutil.dylib,0x1a44aa078,0x1a44ac660,404340736
shared-library,/System/Library/PrivateFrameworks/InstalledContentLibrary.framework/Versions/A/InstalledContentLibrary,0x20aab4530,0x20ab4c7b8,404340736
shared-library,/System/Library/PrivateFrameworks/CoreServicesStore.framework/Versions/A/CoreServicesStore,0x19b6ee4a8,0x19b71cff0,404340736
shared-library,/usr/lib/libapp_launch_measurement.dylib,0x1a03047fc,0x1a0306750,404340736
shared-library,/System/Library/PrivateFrameworks/AppleMobileFileIntegrity.framework/Versions/A/AppleMobileFileIntegrity,0x201b89860,0x201b91bb0,404340736
shared-library,/usr/lib/libmis.dylib,0x1b9a12b34,0x1b9a1f7c8,404340736
shared-library,/System/Library/PrivateFrameworks/MobileSystemServices.framework/Versions/A/MobileSystemServices,0x1c78179e8,0x1c7819e08,404340736
shared-library,/System/Library/PrivateFrameworks/ConfigProfileHelper.framework/Versions/A/ConfigProfileHelper,0x1e1bf33f4,0x1e1bf4788,404340736
shared-library,/System/Library/PrivateFrameworks/CoreAnalytics.framework/Versions/A/CoreAnalytics,0x19f7b3bc4,0x19f7d6570,404340736
shared-library,/System/Library/PrivateFrameworks/AppleSauce.framework/Versions/A/AppleSauce,0x1a3dc81a0,0x1a3de8ab8,404340736
shared-library,/System/Library/PrivateFrameworks/LanguageModeling.framework/Versions/A/LanguageModeling,0x199f2dc2c,0x19a06eea8,404340736
shared-library,/usr/lib/libxslt.1.dylib,0x1a44ae3c8,0x1a44cfb7c,404340736
shared-library,/usr/lib/libcmph.dylib,0x1a3cb485c,0x1a3cc3bf0,404340736
shared-library,/System/Library/PrivateFrameworks/CoreEmoji.framework/Versions/A/CoreEmoji,0x1a2ee7f74,0x1a2ef6a40,404340736
shared-library,/System/Library/PrivateFrameworks/LinguisticData.framework/Versions/A/LinguisticData,0x1a2822404,0x1a2825b38,404340736
shared-library,/System/Library/PrivateFrameworks/Lexicon.framework/Versions/A/Lexicon,0x19910ef50,0x19914bed0,404340736
shared-library,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Versions/A/BackgroundTaskManagement,0x1a31c4ac8,0x1a31dd0a0,404340736
shared-library,/usr/lib/libTLE.dylib,0x21f8e425c,0x21f8e96b8,404340736
shared-library-end
tick,0x19852ad6c,1667,0,0x0,6
profiler,begin,1000
new,CodeRange,0x109930000,0
new,MemoryChunk,0x3ed71d540000,262144
tick,0x198597cb0,2917,0,0x0,6
new,MemoryChunk,0x26ccd7640000,262144
new,MemoryChunk,0x3fa065280000,262144
new,MemoryChunk,0x38b302340000,262144
new,MemoryChunk,0x3b7ff47c0000,262144
heap-capacity,1030976
heap-available,4346312320
new,MemoryChunk,0x269ecd100000,262144
tick,0x1985645b0,4167,0,0x0,6
new,MemoryChunk,0x1bd929200000,262144
new,MemoryChunk,0x92bc7d40000,262144
new,MemoryChunk,0x282363f00000,262144
new,MemoryChunk,0xa14f4c00000,262144
new,MemoryChunk,0x19e0fa300000,262144
new,MemoryChunk,0x24adc3100000,262144
new,MemoryChunk,0x25ea0dd40000,262144
tick,0x1051120e4,5459,0,0x0,6
new,MemoryChunk,0x58fb70c0000,262144
new,MemoryChunk,0x1be55a300000,262144
new,MemoryChunk,0x109940000,262144
code-creation,Builtin,2,6500,0x1053b8000,824,DeoptimizationEntry_Eager
code-creation,Builtin,2,6542,0x1053b8340,824,DeoptimizationEntry_Lazy
code-creation,Builtin,2,6542,0x1053b8680,824,DeoptimizationEntry_Unused
code-creation,Builtin,2,6542,0x1053b89c0,980,RecordWriteEmitRememberedSetSaveFP
code-creation,Builtin,2,6542,0x1053b8da0,352,RecordWriteOmitRememberedSetSaveFP
code-creation,Builtin,2,6542,0x1053b8f20,692,RecordWriteEmitRememberedSetIgnoreFP
code-creation,Builtin,2,6542,0x1053b91e0,256,RecordWriteOmitRememberedSetIgnoreFP
code-creation,Builtin,2,6584,0x1053b9300,280,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,6584,0x1053b9420,184,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,6584,0x1053b94e0,76,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,6584,0x1053b9540,360,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,6584,0x1053b96c0,436,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,6584,0x1053b9880,476,CallFunction_ReceiverIsAny
code-creation,Builtin,2,6584,0x1053b9a60,232,CallBoundFunction
code-creation,Builtin,2,6625,0x1053b9b60,828,CallWrappedFunction
code-creation,Builtin,2,6625,0x1053b9ea0,192,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,6625,0x1053b9f80,192,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,6625,0x1053ba060,192,Call_ReceiverIsAny
code-creation,Builtin,2,6625,0x1053ba140,848,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,6625,0x1053ba4a0,844,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,6667,0x1053ba800,996,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,6667,0x1053bac00,992,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,6667,0x1053bb000,996,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,6667,0x1053bb400,992,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,6667,0x1053bb800,820,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,6667,0x1053bbb40,820,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,6709,0x1053bbe80,820,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,6709,0x1053bc1c0,780,CallProxy
code-creation,Builtin,2,6709,0x1053bc4e0,156,CallVarargs
code-creation,Builtin,2,6709,0x1053bc580,1148,CallWithSpread
code-creation,Builtin,2,6709,0x1053bca00,1928,CallWithSpread_Baseline
code-creation,Builtin,2,6750,0x1053bd1a0,1984,CallWithSpread_WithFeedback
code-creation,Builtin,2,6750,0x1053bd980,1160,CallWithArrayLike
code-creation,Builtin,2,6750,0x1053bde20,1960,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,6750,0x1053be5e0,184,CallForwardVarargs
code-creation,Builtin,2,6750,0x1053be6a0,184,CallFunctionForwardVarargs
code-creation,Builtin,2,6792,0x1053be760,156,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,6792,0x1053be800,240,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,6792,0x1053be900,328,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,6792,0x1053bea60,24,ConstructFunction
code-creation,Builtin,2,6792,0x1053bea80,236,ConstructBoundFunction
code-creation,Builtin,2,6834,0x1053beb80,44,ConstructedNonConstructable
code-creation,Builtin,2,6834,0x1053bebc0,88,Construct
code-creation,Builtin,2,6834,0x1053bec20,156,ConstructVarargs
code-creation,Builtin,2,6834,0x1053becc0,1176,ConstructWithSpread
code-creation,Builtin,2,6834,0x1053bf160,1932,ConstructWithSpread_Baseline
code-creation,Builtin,2,6875,0x1053bf900,1912,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,6875,0x1053c0080,1288,ConstructWithArrayLike
code-creation,Builtin,2,6875,0x1053c05a0,2020,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,6875,0x1053c0da0,236,ConstructForwardVarargs
code-creation,Builtin,2,6917,0x1053c0ea0,236,ConstructFunctionForwardVarargs
code-creation,Builtin,2,6917,0x1053c0fa0,732,Construct_Baseline
code-creation,Builtin,2,6917,0x1053c1280,736,Construct_WithFeedback
code-creation,Builtin,2,6917,0x1053c1580,564,JSConstructStubGeneric
code-creation,Builtin,2,6917,0x1053c17c0,472,JSBuiltinsConstructStub
code-creation,Builtin,2,6959,0x1053c19a0,692,FastNewObject
code-creation,Builtin,2,6959,0x1053c1c60,332,FastNewClosure
code-creation,Builtin,2,6959,0x1053c1dc0,764,ConstructProxy
code-creation,Builtin,2,6959,0x1053c20c0,264,JSEntry
code-creation,Builtin,2,6959,0x1053c21e0,264,JSConstructEntry
code-creation,Builtin,2,7000,0x1053c2300,264,JSRunMicrotasksEntry
code-creation,Builtin,2,7000,0x1053c2420,188,JSEntryTrampoline
code-creation,Builtin,2,7000,0x1053c24e0,188,JSConstructEntryTrampoline
code-creation,Builtin,2,7000,0x1053c25a0,380,ResumeGeneratorTrampoline
code-creation,Builtin,2,7000,0x1053c2720,1636,StringFromCodePointAt
code-creation,Builtin,2,7042,0x1053c2da0,592,StringEqual
code-creation,Builtin,2,7042,0x1053c3000,320,StringGreaterThan
code-creation,Builtin,2,7042,0x1053c3160,320,StringGreaterThanOrEqual
code-creation,Builtin,2,7042,0x1053c32c0,320,StringLessThan
code-creation,Builtin,2,7042,0x1053c3420,320,StringLessThanOrEqual
code-creation,Builtin,2,7042,0x1053c3580,2708,StringSubstring
code-creation,Builtin,2,7084,0x1053c4020,116,OrderedHashTableHealIndex
code-creation,Builtin,2,7084,0x1053c40a0,1252,InterpreterEntryTrampoline
code-creation,Builtin,2,7084,0x1053c45a0,124,InterpreterPushArgsThenCall
code-creation,Builtin,2,7084,0x1053c4620,132,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,7084,0x1053c46c0,132,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,7125,0x1053c4760,132,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,7125,0x1053c4800,132,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,7125,0x1053c48a0,140,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,7125,0x1053c4940,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,7167,0x1053c49a0,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,7167,0x1053c4a80,80,InterpreterOnStackReplacement
code-creation,Builtin,2,7167,0x1053c4ae0,596,BaselineOutOfLinePrologue
code-creation,Builtin,2,7167,0x1053c4d40,76,BaselineOnStackReplacement
code-creation,Builtin,2,7167,0x1053c4da0,104,BaselineLeaveFrame
code-creation,Builtin,2,7167,0x1053c4e20,232,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,7209,0x1053c4f20,236,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,7209,0x1053c5020,208,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,7417,0x1053c5100,1240,CompileLazy
code-creation,Builtin,2,7459,0x1053c55e0,76,CompileLazyDeoptimizedCode
code-creation,Builtin,2,7459,0x1053c5640,316,InstantiateAsmJs
code-creation,Builtin,2,7459,0x1053c5780,44,NotifyDeoptimized
code-creation,Builtin,2,7459,0x1053c57c0,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,7500,0x1053c5820,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,7500,0x1053c5880,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,7500,0x1053c58e0,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,7500,0x1053c5960,396,CallApiCallback
code-creation,Builtin,2,7500,0x1053c5b00,372,CallApiGetter
code-creation,Builtin,2,7542,0x1053c5c80,8,HandleApiCall
code-creation,Builtin,2,7542,0x1053c5ca0,8,HandleApiCallAsFunction
code-creation,Builtin,2,7542,0x1053c5cc0,8,HandleApiCallAsConstructor
code-creation,Builtin,2,7542,0x1053c5ce0,56,AllocateInYoungGeneration
code-creation,Builtin,2,7542,0x1053c5d20,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,7584,0x1053c5d60,56,AllocateInOldGeneration
code-creation,Builtin,2,7584,0x1053c5da0,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,7584,0x1053c5de0,416,CopyFastSmiOrObjectElements
code-creation,Builtin,2,7584,0x1053c5fa0,540,GrowFastDoubleElements
code-creation,Builtin,2,7584,0x1053c61c0,424,GrowFastSmiOrObjectElements
code-creation,Builtin,2,7625,0x1053c6380,484,DebugBreakTrampoline
code-creation,Builtin,2,7625,0x1053c6580,220,ToNumber
code-creation,Builtin,2,7625,0x1053c6660,328,ToNumber_Baseline
code-creation,Builtin,2,7625,0x1053c67c0,392,ToNumeric_Baseline
code-creation,Builtin,2,7667,0x1053c6960,140,PlainPrimitiveToNumber
code-creation,Builtin,2,7667,0x1053c6a00,260,ToNumberConvertBigInt
code-creation,Builtin,2,7667,0x1053c6b20,152,Typeof
code-creation,Builtin,2,7667,0x1053c6bc0,140,BigIntToI64
code-creation,Builtin,2,7667,0x1053c6c60,8,BigIntToI32Pair
